Tree	MatchingSplit	MatchingSplit_toYuleAvg	MatchingSplit_toUnifAvg
1878	9.0000	0.8418	0.8215
1879	13.0000	1.2159	1.1866
1880	12.0000	1.1223	1.0953
1881	10.0000	0.9353	0.9127
1882	12.0000	1.1223	1.0953
1883	10.0000	0.9353	0.9127
1884	8.0000	0.7482	0.7302
1885	12.0000	1.1223	1.0953
1886	11.0000	1.0288	1.0040
1887	10.0000	0.9353	0.9127
1888	12.0000	1.1223	1.0953
1889	11.0000	1.0288	1.0040
1890	13.0000	1.2159	1.1866
1891	13.0000	1.2159	1.1866
1892	12.0000	1.1223	1.0953
1893	12.0000	1.1223	1.0953
1894	6.0000	0.5612	0.5476
1895	10.0000	0.9353	0.9127
1896	10.0000	0.9353	0.9127
1897	10.0000	0.9353	0.9127
1898	10.0000	0.9353	0.9127
1899	9.0000	0.8418	0.8215
1900	12.0000	1.1223	1.0953
1901	10.0000	0.9353	0.9127
1902	10.0000	0.9353	0.9127
1903	14.0000	1.3094	1.2778
1904	10.0000	0.9353	0.9127
1905	5.0000	0.4676	0.4564
1906	11.0000	1.0288	1.0040
1907	10.0000	0.9353	0.9127
1908	10.0000	0.9353	0.9127
1909	14.0000	1.3094	1.2778
1910	8.0000	0.7482	0.7302
1911	13.0000	1.2159	1.1866
1912	12.0000	1.1223	1.0953
1913	12.0000	1.1223	1.0953
1914	12.0000	1.1223	1.0953
1915	14.0000	1.3094	1.2778
1916	11.0000	1.0288	1.0040
1917	10.0000	0.9353	0.9127
1918	12.0000	1.1223	1.0953
1919	12.0000	1.1223	1.0953
1920	10.0000	0.9353	0.9127
1921	10.0000	0.9353	0.9127
1922	12.0000	1.1223	1.0953
1923	10.0000	0.9353	0.9127
1924	12.0000	1.1223	1.0953
1925	14.0000	1.3094	1.2778
1926	12.0000	1.1223	1.0953
1927	10.0000	0.9353	0.9127
1928	12.0000	1.1223	1.0953
1929	12.0000	1.1223	1.0953
1930	10.0000	0.9353	0.9127
1931	11.0000	1.0288	1.0040
1932	12.0000	1.1223	1.0953
1933	11.0000	1.0288	1.0040
1934	12.0000	1.1223	1.0953
1935	12.0000	1.1223	1.0953
1936	11.0000	1.0288	1.0040
1937	12.0000	1.1223	1.0953
1938	12.0000	1.1223	1.0953
1939	12.0000	1.1223	1.0953
1940	14.0000	1.3094	1.2778
1941	13.0000	1.2159	1.1866
1942	12.0000	1.1223	1.0953
1943	15.0000	1.4029	1.3691
1944	10.0000	0.9353	0.9127
1945	14.0000	1.3094	1.2778
1946	10.0000	0.9353	0.9127
1947	10.0000	0.9353	0.9127
1948	12.0000	1.1223	1.0953
1949	10.0000	0.9353	0.9127
1950	10.0000	0.9353	0.9127
1951	14.0000	1.3094	1.2778
1952	12.0000	1.1223	1.0953
1953	14.0000	1.3094	1.2778
1954	14.0000	1.3094	1.2778
1955	14.0000	1.3094	1.2778
1956	10.0000	0.9353	0.9127
1957	7.0000	0.6547	0.6389
1958	11.0000	1.0288	1.0040
1959	14.0000	1.3094	1.2778
1960	8.0000	0.7482	0.7302
1961	12.0000	1.1223	1.0953
1962	11.0000	1.0288	1.0040
1963	13.0000	1.2159	1.1866
1964	14.0000	1.3094	1.2778
1965	14.0000	1.3094	1.2778
1966	12.0000	1.1223	1.0953
1967	12.0000	1.1223	1.0953
1968	13.0000	1.2159	1.1866
1969	12.0000	1.1223	1.0953
1970	5.0000	0.4676	0.4564
1971	9.0000	0.8418	0.8215
1972	13.0000	1.2159	1.1866
1973	10.0000	0.9353	0.9127
1974	14.0000	1.3094	1.2778
1975	11.0000	1.0288	1.0040
1976	8.0000	0.7482	0.7302
1977	12.0000	1.1223	1.0953
1978	13.0000	1.2159	1.1866
1979	12.0000	1.1223	1.0953
1980	10.0000	0.9353	0.9127
1981	13.0000	1.2159	1.1866
1982	12.0000	1.1223	1.0953
1983	10.0000	0.9353	0.9127
1984	11.0000	1.0288	1.0040
1985	14.0000	1.3094	1.2778
1986	12.0000	1.1223	1.0953
1987	12.0000	1.1223	1.0953
1988	11.0000	1.0288	1.0040
1989	12.0000	1.1223	1.0953
1990	12.0000	1.1223	1.0953
1991	8.0000	0.7482	0.7302
1992	4.0000	0.3741	0.3651
1993	10.0000	0.9353	0.9127
1994	12.0000	1.1223	1.0953
1995	12.0000	1.1223	1.0953
1996	11.0000	1.0288	1.0040
1997	12.0000	1.1223	1.0953
1998	12.0000	1.1223	1.0953
1999	11.0000	1.0288	1.0040
2000	12.0000	1.1223	1.0953
2001	12.0000	1.1223	1.0953
2002	10.0000	0.9353	0.9127
2003	10.0000	0.9353	0.9127
2004	12.0000	1.1223	1.0953
2005	12.0000	1.1223	1.0953
2006	10.0000	0.9353	0.9127
2007	11.0000	1.0288	1.0040
2008	8.0000	0.7482	0.7302
2009	12.0000	1.1223	1.0953
2010	11.0000	1.0288	1.0040
2011	10.0000	0.9353	0.9127
2012	14.0000	1.3094	1.2778
2013	12.0000	1.1223	1.0953
2014	13.0000	1.2159	1.1866
2015	11.0000	1.0288	1.0040
2016	14.0000	1.3094	1.2778
2017	11.0000	1.0288	1.0040
2018	13.0000	1.2159	1.1866
2019	12.0000	1.1223	1.0953
2020	14.0000	1.3094	1.2778
2021	13.0000	1.2159	1.1866
2022	12.0000	1.1223	1.0953
2023	13.0000	1.2159	1.1866
2024	12.0000	1.1223	1.0953
2025	10.0000	0.9353	0.9127
2026	10.0000	0.9353	0.9127
2027	12.0000	1.1223	1.0953
2028	12.0000	1.1223	1.0953
2029	12.0000	1.1223	1.0953
2030	9.0000	0.8418	0.8215
2031	8.0000	0.7482	0.7302
2032	8.0000	0.7482	0.7302
2033	9.0000	0.8418	0.8215
2034	9.0000	0.8418	0.8215
2035	12.0000	1.1223	1.0953
2036	12.0000	1.1223	1.0953
2037	12.0000	1.1223	1.0953
2038	13.0000	1.2159	1.1866
2039	14.0000	1.3094	1.2778
2040	10.0000	0.9353	0.9127
2041	12.0000	1.1223	1.0953
2042	14.0000	1.3094	1.2778
2043	12.0000	1.1223	1.0953
2044	10.0000	0.9353	0.9127
2045	12.0000	1.1223	1.0953
2046	14.0000	1.3094	1.2778
2047	14.0000	1.3094	1.2778
2048	11.0000	1.0288	1.0040
2049	11.0000	1.0288	1.0040
2050	12.0000	1.1223	1.0953
2051	12.0000	1.1223	1.0953
2052	12.0000	1.1223	1.0953
2053	14.0000	1.3094	1.2778
2054	12.0000	1.1223	1.0953
2055	8.0000	0.7482	0.7302
2056	14.0000	1.3094	1.2778
2057	9.0000	0.8418	0.8215
2058	14.0000	1.3094	1.2778
2059	10.0000	0.9353	0.9127
2060	13.0000	1.2159	1.1866
2061	12.0000	1.1223	1.0953
2062	12.0000	1.1223	1.0953
2063	12.0000	1.1223	1.0953
2064	9.0000	0.8418	0.8215
2065	12.0000	1.1223	1.0953
2066	11.0000	1.0288	1.0040
2067	8.0000	0.7482	0.7302
2068	12.0000	1.1223	1.0953
2069	12.0000	1.1223	1.0953
2070	10.0000	0.9353	0.9127
2071	14.0000	1.3094	1.2778
2072	10.0000	0.9353	0.9127
2073	12.0000	1.1223	1.0953
2074	13.0000	1.2159	1.1866
2075	9.0000	0.8418	0.8215
2076	10.0000	0.9353	0.9127
2077	12.0000	1.1223	1.0953
2078	12.0000	1.1223	1.0953
2079	10.0000	0.9353	0.9127
2080	6.0000	0.5612	0.5476
2081	10.0000	0.9353	0.9127
2082	10.0000	0.9353	0.9127
2083	12.0000	1.1223	1.0953
2084	10.0000	0.9353	0.9127
2085	14.0000	1.3094	1.2778
2086	11.0000	1.0288	1.0040
2087	8.0000	0.7482	0.7302
2088	12.0000	1.1223	1.0953
2089	12.0000	1.1223	1.0953
2090	12.0000	1.1223	1.0953
2091	12.0000	1.1223	1.0953
2092	12.0000	1.1223	1.0953
2093	13.0000	1.2159	1.1866
2094	12.0000	1.1223	1.0953
2095	12.0000	1.1223	1.0953
2096	11.0000	1.0288	1.0040
2097	8.0000	0.7482	0.7302
2098	6.0000	0.5612	0.5476
2099	13.0000	1.2159	1.1866
2100	12.0000	1.1223	1.0953
2101	11.0000	1.0288	1.0040
2102	14.0000	1.3094	1.2778
2103	10.0000	0.9353	0.9127
2104	12.0000	1.1223	1.0953
2105	11.0000	1.0288	1.0040
2106	12.0000	1.1223	1.0953
2107	12.0000	1.1223	1.0953
2108	12.0000	1.1223	1.0953
2109	13.0000	1.2159	1.1866
2110	13.0000	1.2159	1.1866
2111	10.0000	0.9353	0.9127
2112	12.0000	1.1223	1.0953
2113	12.0000	1.1223	1.0953
2114	10.0000	0.9353	0.9127
2115	13.0000	1.2159	1.1866
2116	12.0000	1.1223	1.0953
2117	10.0000	0.9353	0.9127
2118	12.0000	1.1223	1.0953
2119	14.0000	1.3094	1.2778
2120	14.0000	1.3094	1.2778
2121	14.0000	1.3094	1.2778
2122	12.0000	1.1223	1.0953
2123	10.0000	0.9353	0.9127
2124	13.0000	1.2159	1.1866
2125	6.0000	0.5612	0.5476
2126	12.0000	1.1223	1.0953
2127	11.0000	1.0288	1.0040
2128	10.0000	0.9353	0.9127
2129	14.0000	1.3094	1.2778
2130	12.0000	1.1223	1.0953
2131	10.0000	0.9353	0.9127
2132	9.0000	0.8418	0.8215
2133	12.0000	1.1223	1.0953
2134	12.0000	1.1223	1.0953
2135	13.0000	1.2159	1.1866
2136	10.0000	0.9353	0.9127
2137	8.0000	0.7482	0.7302
2138	14.0000	1.3094	1.2778
2139	12.0000	1.1223	1.0953
2140	12.0000	1.1223	1.0953
2141	12.0000	1.1223	1.0953
2142	14.0000	1.3094	1.2778
2143	10.0000	0.9353	0.9127
2144	12.0000	1.1223	1.0953
2145	12.0000	1.1223	1.0953
2146	10.0000	0.9353	0.9127
2147	12.0000	1.1223	1.0953
2148	12.0000	1.1223	1.0953
2149	12.0000	1.1223	1.0953
2150	14.0000	1.3094	1.2778
2151	10.0000	0.9353	0.9127
2152	12.0000	1.1223	1.0953
2153	10.0000	0.9353	0.9127
2154	8.0000	0.7482	0.7302
2155	12.0000	1.1223	1.0953
2156	11.0000	1.0288	1.0040
2157	12.0000	1.1223	1.0953
2158	12.0000	1.1223	1.0953
2159	13.0000	1.2159	1.1866
2160	14.0000	1.3094	1.2778
2161	11.0000	1.0288	1.0040
2162	12.0000	1.1223	1.0953
2163	10.0000	0.9353	0.9127
2164	11.0000	1.0288	1.0040
2165	11.0000	1.0288	1.0040
2166	12.0000	1.1223	1.0953
2167	10.0000	0.9353	0.9127
2168	12.0000	1.1223	1.0953
2169	10.0000	0.9353	0.9127
2170	14.0000	1.3094	1.2778
2171	12.0000	1.1223	1.0953
2172	11.0000	1.0288	1.0040
2173	8.0000	0.7482	0.7302
2174	12.0000	1.1223	1.0953
2175	12.0000	1.1223	1.0953
2176	14.0000	1.3094	1.2778
2177	12.0000	1.1223	1.0953
2178	12.0000	1.1223	1.0953
2179	12.0000	1.1223	1.0953
2180	14.0000	1.3094	1.2778
2181	14.0000	1.3094	1.2778
2182	12.0000	1.1223	1.0953
2183	8.0000	0.7482	0.7302
2184	12.0000	1.1223	1.0953
2185	7.0000	0.6547	0.6389
2186	10.0000	0.9353	0.9127
2187	12.0000	1.1223	1.0953
2188	10.0000	0.9353	0.9127
2189	14.0000	1.3094	1.2778
2190	10.0000	0.9353	0.9127
2191	10.0000	0.9353	0.9127
2192	7.0000	0.6547	0.6389
2193	8.0000	0.7482	0.7302
2194	13.0000	1.2159	1.1866
2195	12.0000	1.1223	1.0953
2196	12.0000	1.1223	1.0953
2197	12.0000	1.1223	1.0953
2198	14.0000	1.3094	1.2778
2199	14.0000	1.3094	1.2778
2200	13.0000	1.2159	1.1866
2201	12.0000	1.1223	1.0953
2202	10.0000	0.9353	0.9127
2203	12.0000	1.1223	1.0953
2204	14.0000	1.3094	1.2778
2205	14.0000	1.3094	1.2778
2206	7.0000	0.6547	0.6389
2207	9.0000	0.8418	0.8215
2208	10.0000	0.9353	0.9127
2209	11.0000	1.0288	1.0040
2210	12.0000	1.1223	1.0953
2211	12.0000	1.1223	1.0953
2212	12.0000	1.1223	1.0953
2213	10.0000	0.9353	0.9127
2214	14.0000	1.3094	1.2778
2215	12.0000	1.1223	1.0953
2216	14.0000	1.3094	1.2778
2217	10.0000	0.9353	0.9127
2218	11.0000	1.0288	1.0040
2219	10.0000	0.9353	0.9127
2220	12.0000	1.1223	1.0953
2221	12.0000	1.1223	1.0953
2222	10.0000	0.9353	0.9127
2223	13.0000	1.2159	1.1866
2224	14.0000	1.3094	1.2778
2225	10.0000	0.9353	0.9127
2226	10.0000	0.9353	0.9127
2227	11.0000	1.0288	1.0040
2228	14.0000	1.3094	1.2778
2229	12.0000	1.1223	1.0953
2230	7.0000	0.6547	0.6389
2231	11.0000	1.0288	1.0040
2232	9.0000	0.8418	0.8215
2233	12.0000	1.1223	1.0953
2234	12.0000	1.1223	1.0953
2235	10.0000	0.9353	0.9127
2236	12.0000	1.1223	1.0953
2237	10.0000	0.9353	0.9127
2238	5.0000	0.4676	0.4564
2239	11.0000	1.0288	1.0040
2240	12.0000	1.1223	1.0953
2241	12.0000	1.1223	1.0953
2242	13.0000	1.2159	1.1866
2243	11.0000	1.0288	1.0040
2244	10.0000	0.9353	0.9127
2245	14.0000	1.3094	1.2778
2246	8.0000	0.7482	0.7302
2247	14.0000	1.3094	1.2778
2248	13.0000	1.2159	1.1866
2249	9.0000	0.8418	0.8215
2250	14.0000	1.3094	1.2778
2251	14.0000	1.3094	1.2778
2252	9.0000	0.8418	0.8215
2253	8.0000	0.7482	0.7302
2254	13.0000	1.2159	1.1866
2255	6.0000	0.5612	0.5476
2256	12.0000	1.1223	1.0953
2257	9.0000	0.8418	0.8215
2258	10.0000	0.9353	0.9127
2259	8.0000	0.7482	0.7302
2260	13.0000	1.2159	1.1866
2261	12.0000	1.1223	1.0953
2262	14.0000	1.3094	1.2778
2263	9.0000	0.8418	0.8215
2264	13.0000	1.2159	1.1866
2265	11.0000	1.0288	1.0040
2266	10.0000	0.9353	0.9127
2267	11.0000	1.0288	1.0040
2268	12.0000	1.1223	1.0953
2269	13.0000	1.2159	1.1866
2270	7.0000	0.6547	0.6389
2271	12.0000	1.1223	1.0953
2272	12.0000	1.1223	1.0953
2273	8.0000	0.7482	0.7302
2274	13.0000	1.2159	1.1866
2275	13.0000	1.2159	1.1866
2276	14.0000	1.3094	1.2778
2277	12.0000	1.1223	1.0953
2278	14.0000	1.3094	1.2778
2279	12.0000	1.1223	1.0953
2280	13.0000	1.2159	1.1866
2281	13.0000	1.2159	1.1866
2282	6.0000	0.5612	0.5476
2283	12.0000	1.1223	1.0953
2284	11.0000	1.0288	1.0040
2285	13.0000	1.2159	1.1866
2286	14.0000	1.3094	1.2778
2287	10.0000	0.9353	0.9127
2288	12.0000	1.1223	1.0953
2289	10.0000	0.9353	0.9127
2290	10.0000	0.9353	0.9127
2291	12.0000	1.1223	1.0953
2292	12.0000	1.1223	1.0953
2293	8.0000	0.7482	0.7302
2294	10.0000	0.9353	0.9127
2295	12.0000	1.1223	1.0953
2296	10.0000	0.9353	0.9127
2297	11.0000	1.0288	1.0040
2298	10.0000	0.9353	0.9127
2299	11.0000	1.0288	1.0040
2300	10.0000	0.9353	0.9127
2301	14.0000	1.3094	1.2778
2302	12.0000	1.1223	1.0953
2303	12.0000	1.1223	1.0953
2304	13.0000	1.2159	1.1866
2305	12.0000	1.1223	1.0953
2306	8.0000	0.7482	0.7302
2307	12.0000	1.1223	1.0953
2308	8.0000	0.7482	0.7302
2309	11.0000	1.0288	1.0040
2310	14.0000	1.3094	1.2778
2311	10.0000	0.9353	0.9127
2312	9.0000	0.8418	0.8215
2313	11.0000	1.0288	1.0040
2314	12.0000	1.1223	1.0953
2315	12.0000	1.1223	1.0953
2316	14.0000	1.3094	1.2778
2317	14.0000	1.3094	1.2778
2318	11.0000	1.0288	1.0040
2319	16.0000	1.4964	1.4604
2320	14.0000	1.3094	1.2778
2321	12.0000	1.1223	1.0953
2322	12.0000	1.1223	1.0953
2323	13.0000	1.2159	1.1866
2324	14.0000	1.3094	1.2778
2325	10.0000	0.9353	0.9127
2326	12.0000	1.1223	1.0953
2327	14.0000	1.3094	1.2778
2328	14.0000	1.3094	1.2778
2329	10.0000	0.9353	0.9127
2330	11.0000	1.0288	1.0040
2331	12.0000	1.1223	1.0953
2332	12.0000	1.1223	1.0953
2333	12.0000	1.1223	1.0953
2334	14.0000	1.3094	1.2778
2335	12.0000	1.1223	1.0953
2336	11.0000	1.0288	1.0040
2337	12.0000	1.1223	1.0953
2338	8.0000	0.7482	0.7302
2339	12.0000	1.1223	1.0953
2340	8.0000	0.7482	0.7302
2341	6.0000	0.5612	0.5476
2342	12.0000	1.1223	1.0953
2343	12.0000	1.1223	1.0953
2344	14.0000	1.3094	1.2778
2345	6.0000	0.5612	0.5476
2346	12.0000	1.1223	1.0953
2347	13.0000	1.2159	1.1866
2348	10.0000	0.9353	0.9127
2349	8.0000	0.7482	0.7302
2350	9.0000	0.8418	0.8215
2351	13.0000	1.2159	1.1866
2352	14.0000	1.3094	1.2778
2353	8.0000	0.7482	0.7302
2354	10.0000	0.9353	0.9127
2355	11.0000	1.0288	1.0040
2356	14.0000	1.3094	1.2778
2357	14.0000	1.3094	1.2778
2358	12.0000	1.1223	1.0953
2359	14.0000	1.3094	1.2778
2360	14.0000	1.3094	1.2778
2361	12.0000	1.1223	1.0953
2362	12.0000	1.1223	1.0953
2363	14.0000	1.3094	1.2778
2364	11.0000	1.0288	1.0040
2365	11.0000	1.0288	1.0040
2366	12.0000	1.1223	1.0953
2367	12.0000	1.1223	1.0953
2368	14.0000	1.3094	1.2778
2369	13.0000	1.2159	1.1866
2370	10.0000	0.9353	0.9127
2371	10.0000	0.9353	0.9127
2372	11.0000	1.0288	1.0040
2373	10.0000	0.9353	0.9127
2374	12.0000	1.1223	1.0953
2375	12.0000	1.1223	1.0953
2376	12.0000	1.1223	1.0953
2377	12.0000	1.1223	1.0953
2378	14.0000	1.3094	1.2778
2379	13.0000	1.2159	1.1866
2380	11.0000	1.0288	1.0040
2381	14.0000	1.3094	1.2778
2382	12.0000	1.1223	1.0953
2383	8.0000	0.7482	0.7302
2384	9.0000	0.8418	0.8215
2385	12.0000	1.1223	1.0953
2386	12.0000	1.1223	1.0953
2387	6.0000	0.5612	0.5476
2388	12.0000	1.1223	1.0953
2389	12.0000	1.1223	1.0953
2390	14.0000	1.3094	1.2778
2391	14.0000	1.3094	1.2778
2392	10.0000	0.9353	0.9127
2393	11.0000	1.0288	1.0040
2394	8.0000	0.7482	0.7302
2395	10.0000	0.9353	0.9127
2396	12.0000	1.1223	1.0953
2397	14.0000	1.3094	1.2778
2398	12.0000	1.1223	1.0953
2399	14.0000	1.3094	1.2778
2400	10.0000	0.9353	0.9127
2401	12.0000	1.1223	1.0953
2402	12.0000	1.1223	1.0953
2403	10.0000	0.9353	0.9127
2404	9.0000	0.8418	0.8215
2405	14.0000	1.3094	1.2778
2406	10.0000	0.9353	0.9127
2407	12.0000	1.1223	1.0953
2408	14.0000	1.3094	1.2778
2409	9.0000	0.8418	0.8215
2410	11.0000	1.0288	1.0040
2411	11.0000	1.0288	1.0040
2412	10.0000	0.9353	0.9127
2413	8.0000	0.7482	0.7302
2414	8.0000	0.7482	0.7302
2415	12.0000	1.1223	1.0953
2416	12.0000	1.1223	1.0953
2417	16.0000	1.4964	1.4604
2418	14.0000	1.3094	1.2778
2419	10.0000	0.9353	0.9127
2420	8.0000	0.7482	0.7302
2421	14.0000	1.3094	1.2778
2422	12.0000	1.1223	1.0953
2423	8.0000	0.7482	0.7302
2424	11.0000	1.0288	1.0040
2425	13.0000	1.2159	1.1866
2426	14.0000	1.3094	1.2778
2427	10.0000	0.9353	0.9127
2428	11.0000	1.0288	1.0040
2429	7.0000	0.6547	0.6389
2430	11.0000	1.0288	1.0040
2431	13.0000	1.2159	1.1866
2432	12.0000	1.1223	1.0953
2433	12.0000	1.1223	1.0953
2434	10.0000	0.9353	0.9127
2435	10.0000	0.9353	0.9127
2436	14.0000	1.3094	1.2778
2437	9.0000	0.8418	0.8215
2438	12.0000	1.1223	1.0953
2439	10.0000	0.9353	0.9127
2440	10.0000	0.9353	0.9127
2441	13.0000	1.2159	1.1866
2442	8.0000	0.7482	0.7302
2443	10.0000	0.9353	0.9127
2444	9.0000	0.8418	0.8215
2445	8.0000	0.7482	0.7302
2446	12.0000	1.1223	1.0953
2447	12.0000	1.1223	1.0953
2448	11.0000	1.0288	1.0040
2449	10.0000	0.9353	0.9127
2450	12.0000	1.1223	1.0953
2451	12.0000	1.1223	1.0953
2452	12.0000	1.1223	1.0953
2453	15.0000	1.4029	1.3691
2454	8.0000	0.7482	0.7302
2455	12.0000	1.1223	1.0953
2456	11.0000	1.0288	1.0040
2457	12.0000	1.1223	1.0953
2458	12.0000	1.1223	1.0953
2459	11.0000	1.0288	1.0040
2460	13.0000	1.2159	1.1866
2461	11.0000	1.0288	1.0040
2462	13.0000	1.2159	1.1866
2463	10.0000	0.9353	0.9127
2464	12.0000	1.1223	1.0953
2465	10.0000	0.9353	0.9127
2466	14.0000	1.3094	1.2778
2467	14.0000	1.3094	1.2778
2468	10.0000	0.9353	0.9127
2469	10.0000	0.9353	0.9127
2470	12.0000	1.1223	1.0953
2471	10.0000	0.9353	0.9127
2472	10.0000	0.9353	0.9127
2473	10.0000	0.9353	0.9127
2474	10.0000	0.9353	0.9127
2475	12.0000	1.1223	1.0953
2476	10.0000	0.9353	0.9127
2477	14.0000	1.3094	1.2778
2478	12.0000	1.1223	1.0953
2479	10.0000	0.9353	0.9127
2480	12.0000	1.1223	1.0953
2481	8.0000	0.7482	0.7302
2482	12.0000	1.1223	1.0953
2483	10.0000	0.9353	0.9127
2484	8.0000	0.7482	0.7302
2485	11.0000	1.0288	1.0040
2486	9.0000	0.8418	0.8215
2487	10.0000	0.9353	0.9127
2488	9.0000	0.8418	0.8215
2489	12.0000	1.1223	1.0953
2490	10.0000	0.9353	0.9127
2491	14.0000	1.3094	1.2778
2492	9.0000	0.8418	0.8215
2493	14.0000	1.3094	1.2778
2494	16.0000	1.4964	1.4604
2495	8.0000	0.7482	0.7302
2496	14.0000	1.3094	1.2778
2497	8.0000	0.7482	0.7302
2498	10.0000	0.9353	0.9127
2499	8.0000	0.7482	0.7302
2500	8.0000	0.7482	0.7302
2501	11.0000	1.0288	1.0040
2502	10.0000	0.9353	0.9127
2503	12.0000	1.1223	1.0953
2504	13.0000	1.2159	1.1866
2505	10.0000	0.9353	0.9127
2506	11.0000	1.0288	1.0040
2507	12.0000	1.1223	1.0953
2508	12.0000	1.1223	1.0953
2509	10.0000	0.9353	0.9127
2510	12.0000	1.1223	1.0953
2511	13.0000	1.2159	1.1866
2512	14.0000	1.3094	1.2778
2513	9.0000	0.8418	0.8215
2514	13.0000	1.2159	1.1866
2515	7.0000	0.6547	0.6389
2516	14.0000	1.3094	1.2778
2517	14.0000	1.3094	1.2778
2518	12.0000	1.1223	1.0953
2519	12.0000	1.1223	1.0953
2520	14.0000	1.3094	1.2778
2521	12.0000	1.1223	1.0953
2522	12.0000	1.1223	1.0953
2523	11.0000	1.0288	1.0040
2524	11.0000	1.0288	1.0040
2525	14.0000	1.3094	1.2778
2526	10.0000	0.9353	0.9127
2527	11.0000	1.0288	1.0040
2528	13.0000	1.2159	1.1866
2529	10.0000	0.9353	0.9127
2530	11.0000	1.0288	1.0040
2531	10.0000	0.9353	0.9127
2532	12.0000	1.1223	1.0953
2533	12.0000	1.1223	1.0953
2534	12.0000	1.1223	1.0953
2535	14.0000	1.3094	1.2778
2536	12.0000	1.1223	1.0953
2537	9.0000	0.8418	0.8215
2538	6.0000	0.5612	0.5476
2539	10.0000	0.9353	0.9127
2540	13.0000	1.2159	1.1866
2541	10.0000	0.9353	0.9127
2542	12.0000	1.1223	1.0953
2543	13.0000	1.2159	1.1866
2544	13.0000	1.2159	1.1866
2545	12.0000	1.1223	1.0953
2546	12.0000	1.1223	1.0953
2547	14.0000	1.3094	1.2778
2548	11.0000	1.0288	1.0040
2549	13.0000	1.2159	1.1866
2550	13.0000	1.2159	1.1866
2551	8.0000	0.7482	0.7302
2552	8.0000	0.7482	0.7302
2553	12.0000	1.1223	1.0953
2554	14.0000	1.3094	1.2778
2555	14.0000	1.3094	1.2778
2556	16.0000	1.4964	1.4604
2557	12.0000	1.1223	1.0953
2558	12.0000	1.1223	1.0953
2559	10.0000	0.9353	0.9127
2560	5.0000	0.4676	0.4564
2561	9.0000	0.8418	0.8215
2562	12.0000	1.1223	1.0953
2563	13.0000	1.2159	1.1866
2564	12.0000	1.1223	1.0953
2565	12.0000	1.1223	1.0953
2566	12.0000	1.1223	1.0953
2567	11.0000	1.0288	1.0040
2568	11.0000	1.0288	1.0040
2569	12.0000	1.1223	1.0953
2570	13.0000	1.2159	1.1866
2571	10.0000	0.9353	0.9127
2572	12.0000	1.1223	1.0953
2573	8.0000	0.7482	0.7302
2574	12.0000	1.1223	1.0953
2575	14.0000	1.3094	1.2778
2576	12.0000	1.1223	1.0953
2577	12.0000	1.1223	1.0953
2578	12.0000	1.1223	1.0953
2579	8.0000	0.7482	0.7302
2580	12.0000	1.1223	1.0953
2581	12.0000	1.1223	1.0953
2582	10.0000	0.9353	0.9127
2583	12.0000	1.1223	1.0953
2584	12.0000	1.1223	1.0953
2585	14.0000	1.3094	1.2778
2586	14.0000	1.3094	1.2778
2587	12.0000	1.1223	1.0953
2588	12.0000	1.1223	1.0953
2589	6.0000	0.5612	0.5476
2590	12.0000	1.1223	1.0953
2591	10.0000	0.9353	0.9127
2592	12.0000	1.1223	1.0953
2593	12.0000	1.1223	1.0953
2594	11.0000	1.0288	1.0040
2595	12.0000	1.1223	1.0953
2596	12.0000	1.1223	1.0953
2597	12.0000	1.1223	1.0953
2598	10.0000	0.9353	0.9127
2599	14.0000	1.3094	1.2778
2600	8.0000	0.7482	0.7302
2601	12.0000	1.1223	1.0953
2602	9.0000	0.8418	0.8215
2603	8.0000	0.7482	0.7302
2604	12.0000	1.1223	1.0953
2605	10.0000	0.9353	0.9127
2606	12.0000	1.1223	1.0953
2607	12.0000	1.1223	1.0953
2608	13.0000	1.2159	1.1866
2609	14.0000	1.3094	1.2778
2610	12.0000	1.1223	1.0953
2611	11.0000	1.0288	1.0040
2612	13.0000	1.2159	1.1866
2613	14.0000	1.3094	1.2778
2614	12.0000	1.1223	1.0953
2615	12.0000	1.1223	1.0953
2616	8.0000	0.7482	0.7302
2617	11.0000	1.0288	1.0040
2618	10.0000	0.9353	0.9127
2619	12.0000	1.1223	1.0953
2620	12.0000	1.1223	1.0953
2621	10.0000	0.9353	0.9127
2622	12.0000	1.1223	1.0953
2623	11.0000	1.0288	1.0040
2624	10.0000	0.9353	0.9127
2625	6.0000	0.5612	0.5476
2626	12.0000	1.1223	1.0953
2627	11.0000	1.0288	1.0040
2628	12.0000	1.1223	1.0953
2629	11.0000	1.0288	1.0040
2630	12.0000	1.1223	1.0953
2631	10.0000	0.9353	0.9127
2632	10.0000	0.9353	0.9127
2633	10.0000	0.9353	0.9127
2634	11.0000	1.0288	1.0040
2635	13.0000	1.2159	1.1866
2636	12.0000	1.1223	1.0953
2637	13.0000	1.2159	1.1866
2638	11.0000	1.0288	1.0040
2639	8.0000	0.7482	0.7302
2640	12.0000	1.1223	1.0953
2641	12.0000	1.1223	1.0953
2642	12.0000	1.1223	1.0953
2643	14.0000	1.3094	1.2778
2644	12.0000	1.1223	1.0953
2645	11.0000	1.0288	1.0040
2646	12.0000	1.1223	1.0953
2647	14.0000	1.3094	1.2778
2648	11.0000	1.0288	1.0040
2649	10.0000	0.9353	0.9127
2650	14.0000	1.3094	1.2778
2651	12.0000	1.1223	1.0953
2652	9.0000	0.8418	0.8215
