Tree	R-F	R-F_toYuleAvg	R-F_toUnifAvg
7975	1.0000	0.3870	0.3795
7976	3.0000	1.1610	1.1385
7977	3.0000	1.1610	1.1385
7978	3.0000	1.1610	1.1385
7979	3.0000	1.1610	1.1385
7980	3.0000	1.1610	1.1385
7981	1.0000	0.3870	0.3795
7982	3.0000	1.1610	1.1385
7983	2.0000	0.7740	0.7590
7984	2.0000	0.7740	0.7590
7985	3.0000	1.1610	1.1385
7986	2.0000	0.7740	0.7590
7987	3.0000	1.1610	1.1385
7988	3.0000	1.1610	1.1385
7989	3.0000	1.1610	1.1385
7990	2.0000	0.7740	0.7590
7991	2.0000	0.7740	0.7590
7992	3.0000	1.1610	1.1385
7993	3.0000	1.1610	1.1385
7994	3.0000	1.1610	1.1385
7995	3.0000	1.1610	1.1385
7996	3.0000	1.1610	1.1385
7997	3.0000	1.1610	1.1385
7998	3.0000	1.1610	1.1385
7999	3.0000	1.1610	1.1385
8000	3.0000	1.1610	1.1385
8001	2.0000	0.7740	0.7590
8002	3.0000	1.1610	1.1385
8003	3.0000	1.1610	1.1385
8004	3.0000	1.1610	1.1385
8005	2.0000	0.7740	0.7590
8006	3.0000	1.1610	1.1385
8007	3.0000	1.1610	1.1385
8008	3.0000	1.1610	1.1385
8009	2.0000	0.7740	0.7590
8010	3.0000	1.1610	1.1385
8011	3.0000	1.1610	1.1385
8012	3.0000	1.1610	1.1385
8013	3.0000	1.1610	1.1385
8014	3.0000	1.1610	1.1385
8015	1.0000	0.3870	0.3795
8016	3.0000	1.1610	1.1385
8017	2.0000	0.7740	0.7590
8018	3.0000	1.1610	1.1385
8019	3.0000	1.1610	1.1385
8020	3.0000	1.1610	1.1385
8021	3.0000	1.1610	1.1385
8022	3.0000	1.1610	1.1385
8023	1.0000	0.3870	0.3795
8024	3.0000	1.1610	1.1385
8025	2.0000	0.7740	0.7590
8026	2.0000	0.7740	0.7590
8027	3.0000	1.1610	1.1385
8028	3.0000	1.1610	1.1385
8029	2.0000	0.7740	0.7590
8030	3.0000	1.1610	1.1385
8031	3.0000	1.1610	1.1385
8032	3.0000	1.1610	1.1385
8033	3.0000	1.1610	1.1385
8034	2.0000	0.7740	0.7590
8035	2.0000	0.7740	0.7590
8036	3.0000	1.1610	1.1385
8037	3.0000	1.1610	1.1385
8038	3.0000	1.1610	1.1385
8039	3.0000	1.1610	1.1385
8040	3.0000	1.1610	1.1385
8041	3.0000	1.1610	1.1385
8042	3.0000	1.1610	1.1385
8043	3.0000	1.1610	1.1385
8044	3.0000	1.1610	1.1385
8045	3.0000	1.1610	1.1385
8046	3.0000	1.1610	1.1385
8047	3.0000	1.1610	1.1385
8048	1.0000	0.3870	0.3795
8049	3.0000	1.1610	1.1385
8050	3.0000	1.1610	1.1385
8051	2.0000	0.7740	0.7590
8052	3.0000	1.1610	1.1385
8053	2.0000	0.7740	0.7590
8054	3.0000	1.1610	1.1385
8055	2.0000	0.7740	0.7590
8056	3.0000	1.1610	1.1385
8057	3.0000	1.1610	1.1385
8058	3.0000	1.1610	1.1385
8059	3.0000	1.1610	1.1385
8060	3.0000	1.1610	1.1385
8061	2.0000	0.7740	0.7590
8062	1.0000	0.3870	0.3795
8063	2.0000	0.7740	0.7590
8064	2.0000	0.7740	0.7590
8065	2.0000	0.7740	0.7590
8066	2.0000	0.7740	0.7590
8067	3.0000	1.1610	1.1385
8068	3.0000	1.1610	1.1385
8069	3.0000	1.1610	1.1385
8070	3.0000	1.1610	1.1385
8071	2.0000	0.7740	0.7590
8072	3.0000	1.1610	1.1385
8073	2.0000	0.7740	0.7590
8074	3.0000	1.1610	1.1385
8075	2.0000	0.7740	0.7590
8076	3.0000	1.1610	1.1385
8077	3.0000	1.1610	1.1385
8078	3.0000	1.1610	1.1385
8079	2.0000	0.7740	0.7590
8080	2.0000	0.7740	0.7590
8081	3.0000	1.1610	1.1385
8082	3.0000	1.1610	1.1385
8083	2.0000	0.7740	0.7590
8084	2.0000	0.7740	0.7590
8085	3.0000	1.1610	1.1385
8086	3.0000	1.1610	1.1385
8087	2.0000	0.7740	0.7590
8088	3.0000	1.1610	1.1385
8089	2.0000	0.7740	0.7590
8090	2.0000	0.7740	0.7590
8091	3.0000	1.1610	1.1385
8092	3.0000	1.1610	1.1385
8093	3.0000	1.1610	1.1385
8094	1.0000	0.3870	0.3795
8095	3.0000	1.1610	1.1385
8096	3.0000	1.1610	1.1385
8097	3.0000	1.1610	1.1385
8098	2.0000	0.7740	0.7590
8099	3.0000	1.1610	1.1385
8100	3.0000	1.1610	1.1385
8101	3.0000	1.1610	1.1385
8102	2.0000	0.7740	0.7590
8103	3.0000	1.1610	1.1385
8104	3.0000	1.1610	1.1385
8105	3.0000	1.1610	1.1385
8106	2.0000	0.7740	0.7590
8107	3.0000	1.1610	1.1385
8108	3.0000	1.1610	1.1385
8109	2.0000	0.7740	0.7590
8110	3.0000	1.1610	1.1385
8111	3.0000	1.1610	1.1385
8112	3.0000	1.1610	1.1385
8113	1.0000	0.3870	0.3795
8114	3.0000	1.1610	1.1385
8115	2.0000	0.7740	0.7590
8116	1.0000	0.3870	0.3795
8117	3.0000	1.1610	1.1385
8118	1.0000	0.3870	0.3795
8119	2.0000	0.7740	0.7590
8120	1.0000	0.3870	0.3795
8121	2.0000	0.7740	0.7590
8122	3.0000	1.1610	1.1385
8123	3.0000	1.1610	1.1385
8124	3.0000	1.1610	1.1385
8125	1.0000	0.3870	0.3795
8126	2.0000	0.7740	0.7590
8127	3.0000	1.1610	1.1385
8128	3.0000	1.1610	1.1385
8129	3.0000	1.1610	1.1385
8130	3.0000	1.1610	1.1385
8131	3.0000	1.1610	1.1385
8132	3.0000	1.1610	1.1385
8133	3.0000	1.1610	1.1385
8134	3.0000	1.1610	1.1385
8135	3.0000	1.1610	1.1385
8136	3.0000	1.1610	1.1385
8137	3.0000	1.1610	1.1385
8138	3.0000	1.1610	1.1385
8139	3.0000	1.1610	1.1385
8140	3.0000	1.1610	1.1385
8141	2.0000	0.7740	0.7590
8142	3.0000	1.1610	1.1385
8143	3.0000	1.1610	1.1385
8144	3.0000	1.1610	1.1385
8145	3.0000	1.1610	1.1385
8146	3.0000	1.1610	1.1385
8147	2.0000	0.7740	0.7590
8148	2.0000	0.7740	0.7590
8149	2.0000	0.7740	0.7590
8150	3.0000	1.1610	1.1385
8151	2.0000	0.7740	0.7590
8152	3.0000	1.1610	1.1385
8153	3.0000	1.1610	1.1385
8154	3.0000	1.1610	1.1385
8155	2.0000	0.7740	0.7590
8156	3.0000	1.1610	1.1385
8157	3.0000	1.1610	1.1385
8158	3.0000	1.1610	1.1385
8159	3.0000	1.1610	1.1385
8160	3.0000	1.1610	1.1385
8161	3.0000	1.1610	1.1385
8162	2.0000	0.7740	0.7590
8163	1.0000	0.3870	0.3795
8164	1.0000	0.3870	0.3795
8165	3.0000	1.1610	1.1385
8166	2.0000	0.7740	0.7590
8167	2.0000	0.7740	0.7590
8168	3.0000	1.1610	1.1385
8169	3.0000	1.1610	1.1385
8170	3.0000	1.1610	1.1385
8171	2.0000	0.7740	0.7590
8172	2.0000	0.7740	0.7590
8173	3.0000	1.1610	1.1385
8174	2.0000	0.7740	0.7590
8175	3.0000	1.1610	1.1385
8176	3.0000	1.1610	1.1385
8177	3.0000	1.1610	1.1385
8178	3.0000	1.1610	1.1385
8179	3.0000	1.1610	1.1385
8180	2.0000	0.7740	0.7590
8181	3.0000	1.1610	1.1385
8182	3.0000	1.1610	1.1385
8183	3.0000	1.1610	1.1385
8184	3.0000	1.1610	1.1385
8185	3.0000	1.1610	1.1385
8186	3.0000	1.1610	1.1385
8187	3.0000	1.1610	1.1385
8188	2.0000	0.7740	0.7590
8189	3.0000	1.1610	1.1385
8190	3.0000	1.1610	1.1385
8191	2.0000	0.7740	0.7590
8192	1.0000	0.3870	0.3795
8193	2.0000	0.7740	0.7590
8194	2.0000	0.7740	0.7590
8195	3.0000	1.1610	1.1385
8196	2.0000	0.7740	0.7590
8197	3.0000	1.1610	1.1385
8198	3.0000	1.1610	1.1385
8199	3.0000	1.1610	1.1385
8200	1.0000	0.3870	0.3795
8201	2.0000	0.7740	0.7590
8202	3.0000	1.1610	1.1385
8203	3.0000	1.1610	1.1385
8204	3.0000	1.1610	1.1385
8205	3.0000	1.1610	1.1385
8206	3.0000	1.1610	1.1385
8207	2.0000	0.7740	0.7590
8208	3.0000	1.1610	1.1385
8209	3.0000	1.1610	1.1385
8210	3.0000	1.1610	1.1385
8211	3.0000	1.1610	1.1385
8212	3.0000	1.1610	1.1385
8213	3.0000	1.1610	1.1385
8214	3.0000	1.1610	1.1385
8215	3.0000	1.1610	1.1385
8216	3.0000	1.1610	1.1385
8217	2.0000	0.7740	0.7590
8218	3.0000	1.1610	1.1385
8219	3.0000	1.1610	1.1385
8220	0.0000	0.0000	0.0000
8221	2.0000	0.7740	0.7590
8222	3.0000	1.1610	1.1385
8223	2.0000	0.7740	0.7590
8224	3.0000	1.1610	1.1385
8225	3.0000	1.1610	1.1385
8226	3.0000	1.1610	1.1385
8227	3.0000	1.1610	1.1385
8228	3.0000	1.1610	1.1385
8229	2.0000	0.7740	0.7590
8230	2.0000	0.7740	0.7590
8231	2.0000	0.7740	0.7590
8232	3.0000	1.1610	1.1385
8233	2.0000	0.7740	0.7590
8234	2.0000	0.7740	0.7590
8235	1.0000	0.3870	0.3795
8236	3.0000	1.1610	1.1385
8237	3.0000	1.1610	1.1385
8238	3.0000	1.1610	1.1385
8239	3.0000	1.1610	1.1385
8240	2.0000	0.7740	0.7590
8241	3.0000	1.1610	1.1385
8242	3.0000	1.1610	1.1385
8243	3.0000	1.1610	1.1385
8244	3.0000	1.1610	1.1385
8245	3.0000	1.1610	1.1385
8246	2.0000	0.7740	0.7590
8247	2.0000	0.7740	0.7590
8248	1.0000	0.3870	0.3795
8249	3.0000	1.1610	1.1385
8250	3.0000	1.1610	1.1385
8251	0.0000	0.0000	0.0000
8252	3.0000	1.1610	1.1385
8253	1.0000	0.3870	0.3795
8254	3.0000	1.1610	1.1385
8255	3.0000	1.1610	1.1385
8256	3.0000	1.1610	1.1385
8257	3.0000	1.1610	1.1385
8258	3.0000	1.1610	1.1385
8259	2.0000	0.7740	0.7590
8260	3.0000	1.1610	1.1385
8261	3.0000	1.1610	1.1385
8262	3.0000	1.1610	1.1385
8263	3.0000	1.1610	1.1385
8264	3.0000	1.1610	1.1385
8265	3.0000	1.1610	1.1385
8266	3.0000	1.1610	1.1385
8267	2.0000	0.7740	0.7590
8268	3.0000	1.1610	1.1385
8269	3.0000	1.1610	1.1385
8270	3.0000	1.1610	1.1385
8271	3.0000	1.1610	1.1385
8272	3.0000	1.1610	1.1385
8273	3.0000	1.1610	1.1385
8274	1.0000	0.3870	0.3795
8275	2.0000	0.7740	0.7590
8276	3.0000	1.1610	1.1385
8277	1.0000	0.3870	0.3795
8278	3.0000	1.1610	1.1385
8279	3.0000	1.1610	1.1385
8280	3.0000	1.1610	1.1385
8281	3.0000	1.1610	1.1385
8282	3.0000	1.1610	1.1385
8283	2.0000	0.7740	0.7590
8284	3.0000	1.1610	1.1385
8285	3.0000	1.1610	1.1385
8286	2.0000	0.7740	0.7590
8287	0.0000	0.0000	0.0000
8288	3.0000	1.1610	1.1385
8289	3.0000	1.1610	1.1385
8290	3.0000	1.1610	1.1385
8291	3.0000	1.1610	1.1385
8292	3.0000	1.1610	1.1385
8293	3.0000	1.1610	1.1385
8294	3.0000	1.1610	1.1385
8295	2.0000	0.7740	0.7590
8296	2.0000	0.7740	0.7590
8297	3.0000	1.1610	1.1385
8298	3.0000	1.1610	1.1385
8299	3.0000	1.1610	1.1385
8300	1.0000	0.3870	0.3795
8301	3.0000	1.1610	1.1385
8302	3.0000	1.1610	1.1385
8303	3.0000	1.1610	1.1385
8304	3.0000	1.1610	1.1385
8305	3.0000	1.1610	1.1385
8306	3.0000	1.1610	1.1385
8307	1.0000	0.3870	0.3795
8308	3.0000	1.1610	1.1385
8309	3.0000	1.1610	1.1385
8310	3.0000	1.1610	1.1385
8311	2.0000	0.7740	0.7590
8312	3.0000	1.1610	1.1385
8313	2.0000	0.7740	0.7590
8314	3.0000	1.1610	1.1385
8315	3.0000	1.1610	1.1385
8316	3.0000	1.1610	1.1385
8317	3.0000	1.1610	1.1385
8318	3.0000	1.1610	1.1385
8319	2.0000	0.7740	0.7590
8320	2.0000	0.7740	0.7590
8321	3.0000	1.1610	1.1385
8322	2.0000	0.7740	0.7590
8323	3.0000	1.1610	1.1385
8324	3.0000	1.1610	1.1385
8325	3.0000	1.1610	1.1385
8326	2.0000	0.7740	0.7590
8327	2.0000	0.7740	0.7590
8328	2.0000	0.7740	0.7590
8329	3.0000	1.1610	1.1385
8330	3.0000	1.1610	1.1385
8331	3.0000	1.1610	1.1385
8332	3.0000	1.1610	1.1385
8333	3.0000	1.1610	1.1385
8334	3.0000	1.1610	1.1385
8335	3.0000	1.1610	1.1385
8336	2.0000	0.7740	0.7590
8337	3.0000	1.1610	1.1385
8338	3.0000	1.1610	1.1385
8339	3.0000	1.1610	1.1385
8340	0.0000	0.0000	0.0000
8341	3.0000	1.1610	1.1385
8342	3.0000	1.1610	1.1385
8343	3.0000	1.1610	1.1385
8344	3.0000	1.1610	1.1385
8345	3.0000	1.1610	1.1385
8346	3.0000	1.1610	1.1385
8347	3.0000	1.1610	1.1385
8348	3.0000	1.1610	1.1385
8349	3.0000	1.1610	1.1385
8350	3.0000	1.1610	1.1385
8351	3.0000	1.1610	1.1385
8352	2.0000	0.7740	0.7590
8353	3.0000	1.1610	1.1385
8354	3.0000	1.1610	1.1385
8355	3.0000	1.1610	1.1385
8356	3.0000	1.1610	1.1385
8357	3.0000	1.1610	1.1385
8358	3.0000	1.1610	1.1385
8359	0.0000	0.0000	0.0000
8360	1.0000	0.3870	0.3795
8361	2.0000	0.7740	0.7590
8362	2.0000	0.7740	0.7590
8363	3.0000	1.1610	1.1385
8364	3.0000	1.1610	1.1385
8365	3.0000	1.1610	1.1385
8366	2.0000	0.7740	0.7590
8367	2.0000	0.7740	0.7590
8368	3.0000	1.1610	1.1385
8369	2.0000	0.7740	0.7590
8370	3.0000	1.1610	1.1385
8371	3.0000	1.1610	1.1385
8372	3.0000	1.1610	1.1385
8373	3.0000	1.1610	1.1385
8374	3.0000	1.1610	1.1385
8375	3.0000	1.1610	1.1385
8376	2.0000	0.7740	0.7590
8377	3.0000	1.1610	1.1385
8378	3.0000	1.1610	1.1385
8379	2.0000	0.7740	0.7590
8380	2.0000	0.7740	0.7590
8381	3.0000	1.1610	1.1385
8382	3.0000	1.1610	1.1385
8383	2.0000	0.7740	0.7590
8384	3.0000	1.1610	1.1385
8385	1.0000	0.3870	0.3795
8386	3.0000	1.1610	1.1385
8387	2.0000	0.7740	0.7590
8388	3.0000	1.1610	1.1385
8389	3.0000	1.1610	1.1385
8390	1.0000	0.3870	0.3795
8391	3.0000	1.1610	1.1385
8392	3.0000	1.1610	1.1385
8393	3.0000	1.1610	1.1385
8394	1.0000	0.3870	0.3795
8395	3.0000	1.1610	1.1385
8396	3.0000	1.1610	1.1385
8397	3.0000	1.1610	1.1385
8398	3.0000	1.1610	1.1385
8399	3.0000	1.1610	1.1385
8400	3.0000	1.1610	1.1385
8401	2.0000	0.7740	0.7590
8402	3.0000	1.1610	1.1385
8403	3.0000	1.1610	1.1385
8404	2.0000	0.7740	0.7590
8405	3.0000	1.1610	1.1385
8406	3.0000	1.1610	1.1385
8407	3.0000	1.1610	1.1385
8408	2.0000	0.7740	0.7590
8409	3.0000	1.1610	1.1385
8410	3.0000	1.1610	1.1385
8411	3.0000	1.1610	1.1385
8412	2.0000	0.7740	0.7590
8413	3.0000	1.1610	1.1385
8414	3.0000	1.1610	1.1385
8415	3.0000	1.1610	1.1385
8416	2.0000	0.7740	0.7590
8417	3.0000	1.1610	1.1385
8418	3.0000	1.1610	1.1385
8419	3.0000	1.1610	1.1385
8420	2.0000	0.7740	0.7590
8421	3.0000	1.1610	1.1385
8422	2.0000	0.7740	0.7590
8423	3.0000	1.1610	1.1385
8424	3.0000	1.1610	1.1385
8425	3.0000	1.1610	1.1385
8426	1.0000	0.3870	0.3795
8427	3.0000	1.1610	1.1385
8428	3.0000	1.1610	1.1385
8429	3.0000	1.1610	1.1385
8430	3.0000	1.1610	1.1385
8431	3.0000	1.1610	1.1385
8432	2.0000	0.7740	0.7590
8433	2.0000	0.7740	0.7590
8434	3.0000	1.1610	1.1385
8435	3.0000	1.1610	1.1385
8436	2.0000	0.7740	0.7590
8437	3.0000	1.1610	1.1385
8438	3.0000	1.1610	1.1385
8439	2.0000	0.7740	0.7590
8440	2.0000	0.7740	0.7590
8441	3.0000	1.1610	1.1385
8442	2.0000	0.7740	0.7590
8443	3.0000	1.1610	1.1385
8444	3.0000	1.1610	1.1385
8445	3.0000	1.1610	1.1385
8446	3.0000	1.1610	1.1385
8447	3.0000	1.1610	1.1385
8448	1.0000	0.3870	0.3795
8449	3.0000	1.1610	1.1385
8450	2.0000	0.7740	0.7590
8451	3.0000	1.1610	1.1385
8452	3.0000	1.1610	1.1385
8453	1.0000	0.3870	0.3795
8454	3.0000	1.1610	1.1385
8455	3.0000	1.1610	1.1385
8456	3.0000	1.1610	1.1385
8457	3.0000	1.1610	1.1385
8458	3.0000	1.1610	1.1385
8459	2.0000	0.7740	0.7590
8460	3.0000	1.1610	1.1385
8461	3.0000	1.1610	1.1385
8462	2.0000	0.7740	0.7590
8463	3.0000	1.1610	1.1385
8464	3.0000	1.1610	1.1385
8465	3.0000	1.1610	1.1385
8466	3.0000	1.1610	1.1385
8467	3.0000	1.1610	1.1385
8468	3.0000	1.1610	1.1385
8469	3.0000	1.1610	1.1385
8470	3.0000	1.1610	1.1385
8471	0.0000	0.0000	0.0000
8472	3.0000	1.1610	1.1385
8473	3.0000	1.1610	1.1385
8474	3.0000	1.1610	1.1385
8475	3.0000	1.1610	1.1385
8476	3.0000	1.1610	1.1385
8477	3.0000	1.1610	1.1385
8478	2.0000	0.7740	0.7590
8479	3.0000	1.1610	1.1385
8480	1.0000	0.3870	0.3795
8481	3.0000	1.1610	1.1385
8482	3.0000	1.1610	1.1385
8483	2.0000	0.7740	0.7590
8484	3.0000	1.1610	1.1385
8485	2.0000	0.7740	0.7590
8486	3.0000	1.1610	1.1385
8487	3.0000	1.1610	1.1385
8488	3.0000	1.1610	1.1385
8489	3.0000	1.1610	1.1385
8490	3.0000	1.1610	1.1385
8491	3.0000	1.1610	1.1385
8492	3.0000	1.1610	1.1385
8493	2.0000	0.7740	0.7590
8494	2.0000	0.7740	0.7590
8495	3.0000	1.1610	1.1385
8496	3.0000	1.1610	1.1385
8497	0.0000	0.0000	0.0000
8498	3.0000	1.1610	1.1385
8499	2.0000	0.7740	0.7590
8500	3.0000	1.1610	1.1385
8501	2.0000	0.7740	0.7590
8502	3.0000	1.1610	1.1385
8503	1.0000	0.3870	0.3795
8504	3.0000	1.1610	1.1385
8505	1.0000	0.3870	0.3795
8506	3.0000	1.1610	1.1385
8507	3.0000	1.1610	1.1385
8508	3.0000	1.1610	1.1385
8509	2.0000	0.7740	0.7590
8510	3.0000	1.1610	1.1385
8511	3.0000	1.1610	1.1385
8512	3.0000	1.1610	1.1385
8513	3.0000	1.1610	1.1385
8514	3.0000	1.1610	1.1385
8515	2.0000	0.7740	0.7590
8516	3.0000	1.1610	1.1385
8517	3.0000	1.1610	1.1385
8518	2.0000	0.7740	0.7590
8519	3.0000	1.1610	1.1385
8520	3.0000	1.1610	1.1385
8521	3.0000	1.1610	1.1385
8522	3.0000	1.1610	1.1385
8523	3.0000	1.1610	1.1385
8524	3.0000	1.1610	1.1385
8525	3.0000	1.1610	1.1385
8526	2.0000	0.7740	0.7590
8527	3.0000	1.1610	1.1385
8528	2.0000	0.7740	0.7590
8529	3.0000	1.1610	1.1385
8530	2.0000	0.7740	0.7590
8531	3.0000	1.1610	1.1385
8532	3.0000	1.1610	1.1385
8533	3.0000	1.1610	1.1385
8534	3.0000	1.1610	1.1385
8535	3.0000	1.1610	1.1385
8536	3.0000	1.1610	1.1385
8537	2.0000	0.7740	0.7590
8538	3.0000	1.1610	1.1385
8539	3.0000	1.1610	1.1385
8540	2.0000	0.7740	0.7590
8541	3.0000	1.1610	1.1385
8542	3.0000	1.1610	1.1385
8543	3.0000	1.1610	1.1385
8544	3.0000	1.1610	1.1385
8545	2.0000	0.7740	0.7590
8546	3.0000	1.1610	1.1385
8547	3.0000	1.1610	1.1385
8548	3.0000	1.1610	1.1385
8549	1.0000	0.3870	0.3795
8550	3.0000	1.1610	1.1385
8551	3.0000	1.1610	1.1385
8552	3.0000	1.1610	1.1385
8553	3.0000	1.1610	1.1385
8554	3.0000	1.1610	1.1385
8555	3.0000	1.1610	1.1385
8556	3.0000	1.1610	1.1385
8557	3.0000	1.1610	1.1385
8558	1.0000	0.3870	0.3795
8559	3.0000	1.1610	1.1385
8560	2.0000	0.7740	0.7590
8561	3.0000	1.1610	1.1385
8562	3.0000	1.1610	1.1385
8563	3.0000	1.1610	1.1385
8564	3.0000	1.1610	1.1385
8565	3.0000	1.1610	1.1385
8566	3.0000	1.1610	1.1385
8567	3.0000	1.1610	1.1385
8568	2.0000	0.7740	0.7590
8569	3.0000	1.1610	1.1385
8570	2.0000	0.7740	0.7590
8571	3.0000	1.1610	1.1385
8572	3.0000	1.1610	1.1385
8573	2.0000	0.7740	0.7590
8574	2.0000	0.7740	0.7590
8575	2.0000	0.7740	0.7590
8576	3.0000	1.1610	1.1385
8577	2.0000	0.7740	0.7590
8578	3.0000	1.1610	1.1385
8579	3.0000	1.1610	1.1385
8580	2.0000	0.7740	0.7590
8581	3.0000	1.1610	1.1385
8582	3.0000	1.1610	1.1385
8583	3.0000	1.1610	1.1385
8584	1.0000	0.3870	0.3795
8585	3.0000	1.1610	1.1385
8586	3.0000	1.1610	1.1385
8587	3.0000	1.1610	1.1385
8588	3.0000	1.1610	1.1385
8589	3.0000	1.1610	1.1385
8590	1.0000	0.3870	0.3795
8591	3.0000	1.1610	1.1385
8592	3.0000	1.1610	1.1385
8593	3.0000	1.1610	1.1385
8594	3.0000	1.1610	1.1385
8595	3.0000	1.1610	1.1385
8596	3.0000	1.1610	1.1385
8597	2.0000	0.7740	0.7590
8598	1.0000	0.3870	0.3795
8599	3.0000	1.1610	1.1385
8600	3.0000	1.1610	1.1385
8601	3.0000	1.1610	1.1385
8602	3.0000	1.1610	1.1385
8603	3.0000	1.1610	1.1385
8604	3.0000	1.1610	1.1385
8605	3.0000	1.1610	1.1385
8606	2.0000	0.7740	0.7590
8607	3.0000	1.1610	1.1385
8608	2.0000	0.7740	0.7590
8609	3.0000	1.1610	1.1385
8610	3.0000	1.1610	1.1385
8611	2.0000	0.7740	0.7590
8612	2.0000	0.7740	0.7590
8613	2.0000	0.7740	0.7590
8614	3.0000	1.1610	1.1385
8615	2.0000	0.7740	0.7590
8616	3.0000	1.1610	1.1385
8617	2.0000	0.7740	0.7590
8618	3.0000	1.1610	1.1385
8619	3.0000	1.1610	1.1385
8620	3.0000	1.1610	1.1385
8621	2.0000	0.7740	0.7590
8622	3.0000	1.1610	1.1385
8623	3.0000	1.1610	1.1385
8624	3.0000	1.1610	1.1385
8625	3.0000	1.1610	1.1385
8626	3.0000	1.1610	1.1385
8627	3.0000	1.1610	1.1385
8628	2.0000	0.7740	0.7590
8629	3.0000	1.1610	1.1385
8630	3.0000	1.1610	1.1385
8631	2.0000	0.7740	0.7590
8632	3.0000	1.1610	1.1385
8633	3.0000	1.1610	1.1385
8634	1.0000	0.3870	0.3795
8635	3.0000	1.1610	1.1385
8636	3.0000	1.1610	1.1385
8637	3.0000	1.1610	1.1385
8638	3.0000	1.1610	1.1385
8639	3.0000	1.1610	1.1385
8640	3.0000	1.1610	1.1385
8641	3.0000	1.1610	1.1385
8642	3.0000	1.1610	1.1385
8643	1.0000	0.3870	0.3795
8644	3.0000	1.1610	1.1385
8645	3.0000	1.1610	1.1385
8646	3.0000	1.1610	1.1385
8647	3.0000	1.1610	1.1385
8648	3.0000	1.1610	1.1385
8649	3.0000	1.1610	1.1385
8650	3.0000	1.1610	1.1385
8651	2.0000	0.7740	0.7590
8652	3.0000	1.1610	1.1385
8653	2.0000	0.7740	0.7590
8654	2.0000	0.7740	0.7590
8655	3.0000	1.1610	1.1385
8656	3.0000	1.1610	1.1385
8657	3.0000	1.1610	1.1385
8658	3.0000	1.1610	1.1385
8659	3.0000	1.1610	1.1385
8660	3.0000	1.1610	1.1385
8661	3.0000	1.1610	1.1385
8662	3.0000	1.1610	1.1385
8663	3.0000	1.1610	1.1385
8664	3.0000	1.1610	1.1385
8665	3.0000	1.1610	1.1385
8666	3.0000	1.1610	1.1385
8667	3.0000	1.1610	1.1385
8668	3.0000	1.1610	1.1385
8669	3.0000	1.1610	1.1385
8670	3.0000	1.1610	1.1385
8671	1.0000	0.3870	0.3795
8672	2.0000	0.7740	0.7590
8673	2.0000	0.7740	0.7590
8674	2.0000	0.7740	0.7590
8675	2.0000	0.7740	0.7590
8676	3.0000	1.1610	1.1385
8677	3.0000	1.1610	1.1385
8678	3.0000	1.1610	1.1385
8679	2.0000	0.7740	0.7590
8680	3.0000	1.1610	1.1385
8681	3.0000	1.1610	1.1385
8682	3.0000	1.1610	1.1385
8683	3.0000	1.1610	1.1385
8684	2.0000	0.7740	0.7590
8685	3.0000	1.1610	1.1385
8686	3.0000	1.1610	1.1385
8687	3.0000	1.1610	1.1385
8688	3.0000	1.1610	1.1385
8689	2.0000	0.7740	0.7590
8690	1.0000	0.3870	0.3795
8691	2.0000	0.7740	0.7590
8692	3.0000	1.1610	1.1385
8693	3.0000	1.1610	1.1385
8694	3.0000	1.1610	1.1385
8695	3.0000	1.1610	1.1385
8696	3.0000	1.1610	1.1385
8697	2.0000	0.7740	0.7590
8698	3.0000	1.1610	1.1385
8699	3.0000	1.1610	1.1385
8700	3.0000	1.1610	1.1385
8701	2.0000	0.7740	0.7590
8702	2.0000	0.7740	0.7590
8703	2.0000	0.7740	0.7590
8704	3.0000	1.1610	1.1385
8705	3.0000	1.1610	1.1385
8706	2.0000	0.7740	0.7590
8707	3.0000	1.1610	1.1385
8708	3.0000	1.1610	1.1385
8709	2.0000	0.7740	0.7590
8710	2.0000	0.7740	0.7590
8711	3.0000	1.1610	1.1385
8712	3.0000	1.1610	1.1385
8713	3.0000	1.1610	1.1385
8714	2.0000	0.7740	0.7590
8715	3.0000	1.1610	1.1385
8716	3.0000	1.1610	1.1385
8717	3.0000	1.1610	1.1385
8718	3.0000	1.1610	1.1385
8719	3.0000	1.1610	1.1385
8720	3.0000	1.1610	1.1385
8721	2.0000	0.7740	0.7590
8722	3.0000	1.1610	1.1385
8723	3.0000	1.1610	1.1385
8724	2.0000	0.7740	0.7590
8725	3.0000	1.1610	1.1385
8726	3.0000	1.1610	1.1385
8727	2.0000	0.7740	0.7590
8728	3.0000	1.1610	1.1385
8729	2.0000	0.7740	0.7590
8730	2.0000	0.7740	0.7590
8731	3.0000	1.1610	1.1385
8732	3.0000	1.1610	1.1385
8733	3.0000	1.1610	1.1385
8734	3.0000	1.1610	1.1385
8735	2.0000	0.7740	0.7590
8736	2.0000	0.7740	0.7590
8737	1.0000	0.3870	0.3795
8738	2.0000	0.7740	0.7590
8739	3.0000	1.1610	1.1385
8740	3.0000	1.1610	1.1385
8741	3.0000	1.1610	1.1385
8742	3.0000	1.1610	1.1385
8743	3.0000	1.1610	1.1385
8744	3.0000	1.1610	1.1385
8745	1.0000	0.3870	0.3795
8746	3.0000	1.1610	1.1385
8747	2.0000	0.7740	0.7590
8748	3.0000	1.1610	1.1385
8749	2.0000	0.7740	0.7590
8750	3.0000	1.1610	1.1385
