Tree	MatchingCluster	MatchingCluster_toYuleAvg	MatchingCluster_toUnifAvg
7396	17.0000	1.0377	0.9989
7397	18.0000	1.0988	1.0577
7398	16.0000	0.9767	0.9402
7399	12.0000	0.7325	0.7051
7400	18.0000	1.0988	1.0577
7401	18.0000	1.0988	1.0577
7402	17.0000	1.0377	0.9989
7403	18.0000	1.0988	1.0577
7404	12.0000	0.7325	0.7051
7405	14.0000	0.8546	0.8227
7406	18.0000	1.0988	1.0577
7407	14.0000	0.8546	0.8227
7408	13.0000	0.7936	0.7639
7409	13.0000	0.7936	0.7639
7410	16.0000	0.9767	0.9402
7411	19.0000	1.1598	1.1165
7412	11.0000	0.6715	0.6464
7413	17.0000	1.0377	0.9989
7414	18.0000	1.0988	1.0577
7415	16.0000	0.9767	0.9402
7416	19.0000	1.1598	1.1165
7417	17.0000	1.0377	0.9989
7418	15.0000	0.9156	0.8814
7419	18.0000	1.0988	1.0577
7420	17.0000	1.0377	0.9989
7421	20.0000	1.2209	1.1752
7422	22.0000	1.3429	1.2927
7423	15.0000	0.9156	0.8814
7424	16.0000	0.9767	0.9402
7425	18.0000	1.0988	1.0577
7426	16.0000	0.9767	0.9402
7427	16.0000	0.9767	0.9402
7428	14.0000	0.8546	0.8227
7429	19.0000	1.1598	1.1165
7430	16.0000	0.9767	0.9402
7431	16.0000	0.9767	0.9402
7432	18.0000	1.0988	1.0577
7433	12.0000	0.7325	0.7051
7434	17.0000	1.0377	0.9989
7435	12.0000	0.7325	0.7051
7436	19.0000	1.1598	1.1165
7437	16.0000	0.9767	0.9402
7438	14.0000	0.8546	0.8227
7439	18.0000	1.0988	1.0577
7440	24.0000	1.4650	1.4103
7441	18.0000	1.0988	1.0577
7442	19.0000	1.1598	1.1165
7443	16.0000	0.9767	0.9402
7444	19.0000	1.1598	1.1165
7445	19.0000	1.1598	1.1165
7446	11.0000	0.6715	0.6464
7447	17.0000	1.0377	0.9989
7448	18.0000	1.0988	1.0577
7449	13.0000	0.7936	0.7639
7450	17.0000	1.0377	0.9989
7451	10.0000	0.6104	0.5876
7452	15.0000	0.9156	0.8814
7453	14.0000	0.8546	0.8227
7454	16.0000	0.9767	0.9402
7455	17.0000	1.0377	0.9989
7456	12.0000	0.7325	0.7051
7457	12.0000	0.7325	0.7051
7458	18.0000	1.0988	1.0577
7459	16.0000	0.9767	0.9402
7460	14.0000	0.8546	0.8227
7461	17.0000	1.0377	0.9989
7462	18.0000	1.0988	1.0577
7463	13.0000	0.7936	0.7639
7464	18.0000	1.0988	1.0577
7465	18.0000	1.0988	1.0577
7466	13.0000	0.7936	0.7639
7467	18.0000	1.0988	1.0577
7468	17.0000	1.0377	0.9989
7469	13.0000	0.7936	0.7639
7470	14.0000	0.8546	0.8227
7471	18.0000	1.0988	1.0577
7472	16.0000	0.9767	0.9402
7473	20.0000	1.2209	1.1752
7474	15.0000	0.9156	0.8814
7475	9.0000	0.5494	0.5289
7476	15.0000	0.9156	0.8814
7477	9.0000	0.5494	0.5289
7478	16.0000	0.9767	0.9402
7479	19.0000	1.1598	1.1165
7480	18.0000	1.0988	1.0577
7481	12.0000	0.7325	0.7051
7482	14.0000	0.8546	0.8227
7483	16.0000	0.9767	0.9402
7484	17.0000	1.0377	0.9989
7485	17.0000	1.0377	0.9989
7486	17.0000	1.0377	0.9989
7487	17.0000	1.0377	0.9989
7488	12.0000	0.7325	0.7051
7489	10.0000	0.6104	0.5876
7490	15.0000	0.9156	0.8814
7491	15.0000	0.9156	0.8814
7492	16.0000	0.9767	0.9402
7493	20.0000	1.2209	1.1752
7494	14.0000	0.8546	0.8227
7495	16.0000	0.9767	0.9402
7496	14.0000	0.8546	0.8227
7497	18.0000	1.0988	1.0577
7498	14.0000	0.8546	0.8227
7499	16.0000	0.9767	0.9402
7500	14.0000	0.8546	0.8227
7501	14.0000	0.8546	0.8227
7502	13.0000	0.7936	0.7639
7503	10.0000	0.6104	0.5876
7504	17.0000	1.0377	0.9989
7505	12.0000	0.7325	0.7051
7506	19.0000	1.1598	1.1165
7507	16.0000	0.9767	0.9402
7508	14.0000	0.8546	0.8227
7509	16.0000	0.9767	0.9402
7510	15.0000	0.9156	0.8814
7511	11.0000	0.6715	0.6464
7512	21.0000	1.2819	1.2340
7513	17.0000	1.0377	0.9989
7514	20.0000	1.2209	1.1752
7515	15.0000	0.9156	0.8814
7516	14.0000	0.8546	0.8227
7517	18.0000	1.0988	1.0577
7518	11.0000	0.6715	0.6464
7519	12.0000	0.7325	0.7051
7520	11.0000	0.6715	0.6464
7521	18.0000	1.0988	1.0577
7522	17.0000	1.0377	0.9989
7523	14.0000	0.8546	0.8227
7524	11.0000	0.6715	0.6464
7525	19.0000	1.1598	1.1165
7526	16.0000	0.9767	0.9402
7527	12.0000	0.7325	0.7051
7528	16.0000	0.9767	0.9402
7529	11.0000	0.6715	0.6464
7530	14.0000	0.8546	0.8227
7531	17.0000	1.0377	0.9989
7532	15.0000	0.9156	0.8814
7533	17.0000	1.0377	0.9989
7534	19.0000	1.1598	1.1165
7535	13.0000	0.7936	0.7639
7536	18.0000	1.0988	1.0577
7537	17.0000	1.0377	0.9989
7538	16.0000	0.9767	0.9402
7539	16.0000	0.9767	0.9402
7540	16.0000	0.9767	0.9402
7541	17.0000	1.0377	0.9989
7542	17.0000	1.0377	0.9989
7543	18.0000	1.0988	1.0577
7544	16.0000	0.9767	0.9402
7545	18.0000	1.0988	1.0577
7546	17.0000	1.0377	0.9989
7547	20.0000	1.2209	1.1752
7548	15.0000	0.9156	0.8814
7549	17.0000	1.0377	0.9989
7550	13.0000	0.7936	0.7639
7551	16.0000	0.9767	0.9402
7552	12.0000	0.7325	0.7051
7553	10.0000	0.6104	0.5876
7554	18.0000	1.0988	1.0577
7555	17.0000	1.0377	0.9989
7556	15.0000	0.9156	0.8814
7557	16.0000	0.9767	0.9402
7558	14.0000	0.8546	0.8227
7559	16.0000	0.9767	0.9402
7560	14.0000	0.8546	0.8227
7561	14.0000	0.8546	0.8227
7562	14.0000	0.8546	0.8227
7563	15.0000	0.9156	0.8814
7564	16.0000	0.9767	0.9402
7565	16.0000	0.9767	0.9402
7566	14.0000	0.8546	0.8227
7567	15.0000	0.9156	0.8814
7568	12.0000	0.7325	0.7051
7569	19.0000	1.1598	1.1165
7570	14.0000	0.8546	0.8227
7571	16.0000	0.9767	0.9402
7572	18.0000	1.0988	1.0577
7573	16.0000	0.9767	0.9402
7574	19.0000	1.1598	1.1165
7575	12.0000	0.7325	0.7051
7576	17.0000	1.0377	0.9989
7577	19.0000	1.1598	1.1165
7578	13.0000	0.7936	0.7639
7579	18.0000	1.0988	1.0577
7580	15.0000	0.9156	0.8814
7581	10.0000	0.6104	0.5876
7582	16.0000	0.9767	0.9402
7583	20.0000	1.2209	1.1752
7584	17.0000	1.0377	0.9989
7585	17.0000	1.0377	0.9989
7586	13.0000	0.7936	0.7639
7587	11.0000	0.6715	0.6464
7588	15.0000	0.9156	0.8814
7589	19.0000	1.1598	1.1165
7590	17.0000	1.0377	0.9989
7591	16.0000	0.9767	0.9402
7592	16.0000	0.9767	0.9402
7593	16.0000	0.9767	0.9402
7594	14.0000	0.8546	0.8227
7595	15.0000	0.9156	0.8814
7596	13.0000	0.7936	0.7639
7597	16.0000	0.9767	0.9402
7598	11.0000	0.6715	0.6464
7599	15.0000	0.9156	0.8814
7600	16.0000	0.9767	0.9402
7601	22.0000	1.3429	1.2927
7602	14.0000	0.8546	0.8227
7603	16.0000	0.9767	0.9402
7604	17.0000	1.0377	0.9989
7605	13.0000	0.7936	0.7639
7606	17.0000	1.0377	0.9989
7607	12.0000	0.7325	0.7051
7608	18.0000	1.0988	1.0577
7609	17.0000	1.0377	0.9989
7610	17.0000	1.0377	0.9989
7611	17.0000	1.0377	0.9989
7612	16.0000	0.9767	0.9402
7613	17.0000	1.0377	0.9989
7614	17.0000	1.0377	0.9989
7615	22.0000	1.3429	1.2927
7616	15.0000	0.9156	0.8814
7617	16.0000	0.9767	0.9402
7618	14.0000	0.8546	0.8227
7619	14.0000	0.8546	0.8227
7620	16.0000	0.9767	0.9402
7621	16.0000	0.9767	0.9402
7622	14.0000	0.8546	0.8227
7623	14.0000	0.8546	0.8227
7624	16.0000	0.9767	0.9402
7625	16.0000	0.9767	0.9402
7626	17.0000	1.0377	0.9989
7627	10.0000	0.6104	0.5876
7628	18.0000	1.0988	1.0577
7629	17.0000	1.0377	0.9989
7630	16.0000	0.9767	0.9402
7631	12.0000	0.7325	0.7051
7632	14.0000	0.8546	0.8227
7633	18.0000	1.0988	1.0577
7634	18.0000	1.0988	1.0577
7635	18.0000	1.0988	1.0577
7636	16.0000	0.9767	0.9402
7637	18.0000	1.0988	1.0577
7638	22.0000	1.3429	1.2927
7639	17.0000	1.0377	0.9989
7640	18.0000	1.0988	1.0577
7641	16.0000	0.9767	0.9402
7642	17.0000	1.0377	0.9989
7643	15.0000	0.9156	0.8814
7644	16.0000	0.9767	0.9402
7645	16.0000	0.9767	0.9402
7646	16.0000	0.9767	0.9402
7647	15.0000	0.9156	0.8814
7648	13.0000	0.7936	0.7639
7649	12.0000	0.7325	0.7051
7650	14.0000	0.8546	0.8227
7651	14.0000	0.8546	0.8227
7652	16.0000	0.9767	0.9402
7653	18.0000	1.0988	1.0577
7654	15.0000	0.9156	0.8814
7655	15.0000	0.9156	0.8814
7656	14.0000	0.8546	0.8227
7657	18.0000	1.0988	1.0577
7658	14.0000	0.8546	0.8227
7659	10.0000	0.6104	0.5876
7660	12.0000	0.7325	0.7051
7661	15.0000	0.9156	0.8814
7662	12.0000	0.7325	0.7051
7663	17.0000	1.0377	0.9989
7664	13.0000	0.7936	0.7639
7665	6.0000	0.3663	0.3526
7666	17.0000	1.0377	0.9989
7667	14.0000	0.8546	0.8227
7668	15.0000	0.9156	0.8814
7669	17.0000	1.0377	0.9989
7670	9.0000	0.5494	0.5289
7671	18.0000	1.0988	1.0577
7672	20.0000	1.2209	1.1752
7673	15.0000	0.9156	0.8814
7674	14.0000	0.8546	0.8227
7675	10.0000	0.6104	0.5876
7676	15.0000	0.9156	0.8814
7677	18.0000	1.0988	1.0577
7678	16.0000	0.9767	0.9402
7679	12.0000	0.7325	0.7051
7680	12.0000	0.7325	0.7051
7681	12.0000	0.7325	0.7051
7682	18.0000	1.0988	1.0577
7683	8.0000	0.4883	0.4701
7684	18.0000	1.0988	1.0577
7685	21.0000	1.2819	1.2340
7686	15.0000	0.9156	0.8814
7687	19.0000	1.1598	1.1165
7688	18.0000	1.0988	1.0577
7689	14.0000	0.8546	0.8227
7690	16.0000	0.9767	0.9402
7691	14.0000	0.8546	0.8227
7692	17.0000	1.0377	0.9989
7693	17.0000	1.0377	0.9989
7694	15.0000	0.9156	0.8814
7695	19.0000	1.1598	1.1165
7696	14.0000	0.8546	0.8227
7697	12.0000	0.7325	0.7051
7698	16.0000	0.9767	0.9402
7699	16.0000	0.9767	0.9402
7700	18.0000	1.0988	1.0577
7701	15.0000	0.9156	0.8814
7702	17.0000	1.0377	0.9989
7703	18.0000	1.0988	1.0577
7704	12.0000	0.7325	0.7051
7705	14.0000	0.8546	0.8227
7706	14.0000	0.8546	0.8227
7707	21.0000	1.2819	1.2340
7708	16.0000	0.9767	0.9402
7709	6.0000	0.3663	0.3526
7710	13.0000	0.7936	0.7639
7711	16.0000	0.9767	0.9402
7712	18.0000	1.0988	1.0577
7713	14.0000	0.8546	0.8227
7714	17.0000	1.0377	0.9989
7715	11.0000	0.6715	0.6464
7716	12.0000	0.7325	0.7051
7717	16.0000	0.9767	0.9402
7718	17.0000	1.0377	0.9989
7719	14.0000	0.8546	0.8227
7720	17.0000	1.0377	0.9989
7721	13.0000	0.7936	0.7639
7722	15.0000	0.9156	0.8814
7723	14.0000	0.8546	0.8227
7724	17.0000	1.0377	0.9989
7725	16.0000	0.9767	0.9402
7726	15.0000	0.9156	0.8814
7727	17.0000	1.0377	0.9989
7728	13.0000	0.7936	0.7639
7729	14.0000	0.8546	0.8227
7730	14.0000	0.8546	0.8227
7731	16.0000	0.9767	0.9402
7732	21.0000	1.2819	1.2340
7733	17.0000	1.0377	0.9989
7734	14.0000	0.8546	0.8227
7735	17.0000	1.0377	0.9989
7736	14.0000	0.8546	0.8227
7737	14.0000	0.8546	0.8227
7738	14.0000	0.8546	0.8227
7739	13.0000	0.7936	0.7639
7740	13.0000	0.7936	0.7639
7741	16.0000	0.9767	0.9402
7742	18.0000	1.0988	1.0577
7743	9.0000	0.5494	0.5289
7744	16.0000	0.9767	0.9402
7745	15.0000	0.9156	0.8814
7746	16.0000	0.9767	0.9402
7747	17.0000	1.0377	0.9989
7748	17.0000	1.0377	0.9989
7749	18.0000	1.0988	1.0577
7750	14.0000	0.8546	0.8227
7751	13.0000	0.7936	0.7639
7752	17.0000	1.0377	0.9989
7753	17.0000	1.0377	0.9989
7754	15.0000	0.9156	0.8814
7755	14.0000	0.8546	0.8227
7756	14.0000	0.8546	0.8227
7757	17.0000	1.0377	0.9989
7758	16.0000	0.9767	0.9402
7759	14.0000	0.8546	0.8227
7760	16.0000	0.9767	0.9402
7761	14.0000	0.8546	0.8227
7762	17.0000	1.0377	0.9989
7763	14.0000	0.8546	0.8227
7764	16.0000	0.9767	0.9402
7765	10.0000	0.6104	0.5876
7766	18.0000	1.0988	1.0577
7767	16.0000	0.9767	0.9402
7768	18.0000	1.0988	1.0577
7769	19.0000	1.1598	1.1165
7770	18.0000	1.0988	1.0577
7771	18.0000	1.0988	1.0577
7772	14.0000	0.8546	0.8227
7773	18.0000	1.0988	1.0577
7774	18.0000	1.0988	1.0577
7775	12.0000	0.7325	0.7051
7776	18.0000	1.0988	1.0577
7777	15.0000	0.9156	0.8814
7778	16.0000	0.9767	0.9402
7779	16.0000	0.9767	0.9402
7780	16.0000	0.9767	0.9402
7781	14.0000	0.8546	0.8227
7782	18.0000	1.0988	1.0577
7783	18.0000	1.0988	1.0577
7784	17.0000	1.0377	0.9989
7785	16.0000	0.9767	0.9402
7786	14.0000	0.8546	0.8227
7787	15.0000	0.9156	0.8814
7788	12.0000	0.7325	0.7051
7789	18.0000	1.0988	1.0577
7790	12.0000	0.7325	0.7051
7791	14.0000	0.8546	0.8227
7792	14.0000	0.8546	0.8227
7793	13.0000	0.7936	0.7639
7794	13.0000	0.7936	0.7639
7795	18.0000	1.0988	1.0577
7796	15.0000	0.9156	0.8814
7797	12.0000	0.7325	0.7051
7798	21.0000	1.2819	1.2340
7799	17.0000	1.0377	0.9989
7800	11.0000	0.6715	0.6464
7801	16.0000	0.9767	0.9402
7802	16.0000	0.9767	0.9402
7803	17.0000	1.0377	0.9989
7804	17.0000	1.0377	0.9989
7805	18.0000	1.0988	1.0577
7806	18.0000	1.0988	1.0577
7807	12.0000	0.7325	0.7051
7808	22.0000	1.3429	1.2927
7809	16.0000	0.9767	0.9402
7810	21.0000	1.2819	1.2340
7811	17.0000	1.0377	0.9989
7812	17.0000	1.0377	0.9989
7813	18.0000	1.0988	1.0577
7814	17.0000	1.0377	0.9989
7815	14.0000	0.8546	0.8227
7816	16.0000	0.9767	0.9402
7817	18.0000	1.0988	1.0577
7818	17.0000	1.0377	0.9989
7819	18.0000	1.0988	1.0577
7820	15.0000	0.9156	0.8814
7821	13.0000	0.7936	0.7639
7822	15.0000	0.9156	0.8814
7823	19.0000	1.1598	1.1165
7824	12.0000	0.7325	0.7051
7825	21.0000	1.2819	1.2340
7826	14.0000	0.8546	0.8227
7827	19.0000	1.1598	1.1165
7828	20.0000	1.2209	1.1752
7829	18.0000	1.0988	1.0577
7830	8.0000	0.4883	0.4701
7831	16.0000	0.9767	0.9402
7832	17.0000	1.0377	0.9989
7833	14.0000	0.8546	0.8227
7834	14.0000	0.8546	0.8227
7835	19.0000	1.1598	1.1165
7836	18.0000	1.0988	1.0577
7837	16.0000	0.9767	0.9402
7838	16.0000	0.9767	0.9402
7839	15.0000	0.9156	0.8814
7840	11.0000	0.6715	0.6464
7841	16.0000	0.9767	0.9402
7842	16.0000	0.9767	0.9402
7843	15.0000	0.9156	0.8814
7844	16.0000	0.9767	0.9402
7845	12.0000	0.7325	0.7051
7846	13.0000	0.7936	0.7639
7847	14.0000	0.8546	0.8227
7848	18.0000	1.0988	1.0577
7849	18.0000	1.0988	1.0577
7850	15.0000	0.9156	0.8814
7851	14.0000	0.8546	0.8227
7852	15.0000	0.9156	0.8814
7853	15.0000	0.9156	0.8814
7854	18.0000	1.0988	1.0577
7855	18.0000	1.0988	1.0577
7856	12.0000	0.7325	0.7051
7857	14.0000	0.8546	0.8227
7858	14.0000	0.8546	0.8227
7859	17.0000	1.0377	0.9989
7860	15.0000	0.9156	0.8814
7861	10.0000	0.6104	0.5876
7862	18.0000	1.0988	1.0577
7863	16.0000	0.9767	0.9402
7864	15.0000	0.9156	0.8814
7865	13.0000	0.7936	0.7639
7866	18.0000	1.0988	1.0577
7867	15.0000	0.9156	0.8814
7868	16.0000	0.9767	0.9402
7869	15.0000	0.9156	0.8814
7870	16.0000	0.9767	0.9402
7871	17.0000	1.0377	0.9989
7872	16.0000	0.9767	0.9402
7873	15.0000	0.9156	0.8814
7874	7.0000	0.4273	0.4113
7875	14.0000	0.8546	0.8227
7876	15.0000	0.9156	0.8814
7877	18.0000	1.0988	1.0577
7878	15.0000	0.9156	0.8814
7879	16.0000	0.9767	0.9402
7880	15.0000	0.9156	0.8814
7881	12.0000	0.7325	0.7051
7882	18.0000	1.0988	1.0577
7883	14.0000	0.8546	0.8227
7884	15.0000	0.9156	0.8814
7885	17.0000	1.0377	0.9989
7886	12.0000	0.7325	0.7051
7887	15.0000	0.9156	0.8814
7888	16.0000	0.9767	0.9402
7889	16.0000	0.9767	0.9402
7890	14.0000	0.8546	0.8227
7891	16.0000	0.9767	0.9402
7892	16.0000	0.9767	0.9402
7893	18.0000	1.0988	1.0577
7894	20.0000	1.2209	1.1752
7895	18.0000	1.0988	1.0577
7896	17.0000	1.0377	0.9989
7897	16.0000	0.9767	0.9402
7898	16.0000	0.9767	0.9402
7899	15.0000	0.9156	0.8814
7900	19.0000	1.1598	1.1165
7901	16.0000	0.9767	0.9402
7902	15.0000	0.9156	0.8814
7903	15.0000	0.9156	0.8814
7904	15.0000	0.9156	0.8814
7905	17.0000	1.0377	0.9989
7906	14.0000	0.8546	0.8227
7907	16.0000	0.9767	0.9402
7908	14.0000	0.8546	0.8227
7909	15.0000	0.9156	0.8814
7910	14.0000	0.8546	0.8227
7911	15.0000	0.9156	0.8814
7912	18.0000	1.0988	1.0577
7913	15.0000	0.9156	0.8814
7914	14.0000	0.8546	0.8227
7915	20.0000	1.2209	1.1752
7916	20.0000	1.2209	1.1752
7917	15.0000	0.9156	0.8814
7918	14.0000	0.8546	0.8227
7919	12.0000	0.7325	0.7051
7920	17.0000	1.0377	0.9989
7921	18.0000	1.0988	1.0577
7922	9.0000	0.5494	0.5289
7923	18.0000	1.0988	1.0577
7924	17.0000	1.0377	0.9989
7925	14.0000	0.8546	0.8227
7926	16.0000	0.9767	0.9402
7927	17.0000	1.0377	0.9989
7928	15.0000	0.9156	0.8814
7929	13.0000	0.7936	0.7639
7930	15.0000	0.9156	0.8814
7931	18.0000	1.0988	1.0577
7932	19.0000	1.1598	1.1165
7933	18.0000	1.0988	1.0577
7934	17.0000	1.0377	0.9989
7935	18.0000	1.0988	1.0577
7936	18.0000	1.0988	1.0577
7937	20.0000	1.2209	1.1752
7938	16.0000	0.9767	0.9402
7939	18.0000	1.0988	1.0577
7940	18.0000	1.0988	1.0577
7941	17.0000	1.0377	0.9989
7942	15.0000	0.9156	0.8814
7943	14.0000	0.8546	0.8227
7944	17.0000	1.0377	0.9989
7945	15.0000	0.9156	0.8814
7946	18.0000	1.0988	1.0577
7947	15.0000	0.9156	0.8814
7948	18.0000	1.0988	1.0577
7949	16.0000	0.9767	0.9402
7950	13.0000	0.7936	0.7639
7951	14.0000	0.8546	0.8227
7952	16.0000	0.9767	0.9402
7953	16.0000	0.9767	0.9402
7954	15.0000	0.9156	0.8814
7955	12.0000	0.7325	0.7051
7956	15.0000	0.9156	0.8814
7957	17.0000	1.0377	0.9989
7958	17.0000	1.0377	0.9989
7959	14.0000	0.8546	0.8227
7960	16.0000	0.9767	0.9402
7961	18.0000	1.0988	1.0577
7962	13.0000	0.7936	0.7639
7963	14.0000	0.8546	0.8227
7964	15.0000	0.9156	0.8814
7965	18.0000	1.0988	1.0577
7966	12.0000	0.7325	0.7051
7967	15.0000	0.9156	0.8814
7968	16.0000	0.9767	0.9402
7969	16.0000	0.9767	0.9402
7970	20.0000	1.2209	1.1752
7971	16.0000	0.9767	0.9402
7972	16.0000	0.9767	0.9402
7973	16.0000	0.9767	0.9402
7974	13.0000	0.7936	0.7639
7975	16.0000	0.9767	0.9402
7976	10.0000	0.6104	0.5876
7977	14.0000	0.8546	0.8227
7978	15.0000	0.9156	0.8814
7979	14.0000	0.8546	0.8227
7980	17.0000	1.0377	0.9989
7981	18.0000	1.0988	1.0577
7982	16.0000	0.9767	0.9402
7983	18.0000	1.0988	1.0577
7984	17.0000	1.0377	0.9989
7985	14.0000	0.8546	0.8227
7986	14.0000	0.8546	0.8227
7987	11.0000	0.6715	0.6464
7988	16.0000	0.9767	0.9402
7989	13.0000	0.7936	0.7639
7990	18.0000	1.0988	1.0577
7991	21.0000	1.2819	1.2340
7992	15.0000	0.9156	0.8814
7993	16.0000	0.9767	0.9402
7994	16.0000	0.9767	0.9402
7995	18.0000	1.0988	1.0577
7996	15.0000	0.9156	0.8814
7997	16.0000	0.9767	0.9402
7998	14.0000	0.8546	0.8227
7999	14.0000	0.8546	0.8227
8000	15.0000	0.9156	0.8814
8001	18.0000	1.0988	1.0577
8002	13.0000	0.7936	0.7639
8003	12.0000	0.7325	0.7051
8004	16.0000	0.9767	0.9402
8005	14.0000	0.8546	0.8227
8006	16.0000	0.9767	0.9402
8007	14.0000	0.8546	0.8227
8008	18.0000	1.0988	1.0577
8009	16.0000	0.9767	0.9402
8010	16.0000	0.9767	0.9402
8011	13.0000	0.7936	0.7639
8012	14.0000	0.8546	0.8227
8013	12.0000	0.7325	0.7051
8014	17.0000	1.0377	0.9989
8015	16.0000	0.9767	0.9402
8016	17.0000	1.0377	0.9989
8017	18.0000	1.0988	1.0577
8018	17.0000	1.0377	0.9989
8019	14.0000	0.8546	0.8227
8020	14.0000	0.8546	0.8227
8021	16.0000	0.9767	0.9402
8022	16.0000	0.9767	0.9402
8023	13.0000	0.7936	0.7639
8024	14.0000	0.8546	0.8227
8025	14.0000	0.8546	0.8227
8026	20.0000	1.2209	1.1752
8027	16.0000	0.9767	0.9402
8028	16.0000	0.9767	0.9402
8029	21.0000	1.2819	1.2340
8030	8.0000	0.4883	0.4701
8031	17.0000	1.0377	0.9989
8032	16.0000	0.9767	0.9402
8033	16.0000	0.9767	0.9402
8034	10.0000	0.6104	0.5876
8035	18.0000	1.0988	1.0577
8036	17.0000	1.0377	0.9989
8037	17.0000	1.0377	0.9989
8038	15.0000	0.9156	0.8814
8039	14.0000	0.8546	0.8227
8040	19.0000	1.1598	1.1165
8041	6.0000	0.3663	0.3526
8042	18.0000	1.0988	1.0577
8043	17.0000	1.0377	0.9989
8044	15.0000	0.9156	0.8814
8045	18.0000	1.0988	1.0577
8046	22.0000	1.3429	1.2927
8047	16.0000	0.9767	0.9402
8048	14.0000	0.8546	0.8227
8049	15.0000	0.9156	0.8814
8050	15.0000	0.9156	0.8814
8051	14.0000	0.8546	0.8227
8052	11.0000	0.6715	0.6464
8053	15.0000	0.9156	0.8814
8054	16.0000	0.9767	0.9402
8055	14.0000	0.8546	0.8227
8056	14.0000	0.8546	0.8227
8057	16.0000	0.9767	0.9402
8058	15.0000	0.9156	0.8814
8059	16.0000	0.9767	0.9402
8060	17.0000	1.0377	0.9989
8061	12.0000	0.7325	0.7051
8062	16.0000	0.9767	0.9402
8063	17.0000	1.0377	0.9989
8064	16.0000	0.9767	0.9402
8065	21.0000	1.2819	1.2340
8066	17.0000	1.0377	0.9989
8067	16.0000	0.9767	0.9402
8068	16.0000	0.9767	0.9402
8069	17.0000	1.0377	0.9989
8070	16.0000	0.9767	0.9402
8071	20.0000	1.2209	1.1752
8072	19.0000	1.1598	1.1165
8073	20.0000	1.2209	1.1752
8074	14.0000	0.8546	0.8227
8075	17.0000	1.0377	0.9989
8076	18.0000	1.0988	1.0577
8077	18.0000	1.0988	1.0577
8078	12.0000	0.7325	0.7051
8079	11.0000	0.6715	0.6464
8080	15.0000	0.9156	0.8814
8081	14.0000	0.8546	0.8227
8082	9.0000	0.5494	0.5289
8083	16.0000	0.9767	0.9402
8084	15.0000	0.9156	0.8814
8085	17.0000	1.0377	0.9989
8086	18.0000	1.0988	1.0577
8087	18.0000	1.0988	1.0577
8088	12.0000	0.7325	0.7051
8089	19.0000	1.1598	1.1165
8090	16.0000	0.9767	0.9402
8091	11.0000	0.6715	0.6464
8092	15.0000	0.9156	0.8814
8093	15.0000	0.9156	0.8814
8094	22.0000	1.3429	1.2927
8095	18.0000	1.0988	1.0577
8096	16.0000	0.9767	0.9402
8097	20.0000	1.2209	1.1752
8098	15.0000	0.9156	0.8814
8099	14.0000	0.8546	0.8227
8100	20.0000	1.2209	1.1752
8101	18.0000	1.0988	1.0577
8102	17.0000	1.0377	0.9989
8103	16.0000	0.9767	0.9402
8104	16.0000	0.9767	0.9402
8105	21.0000	1.2819	1.2340
8106	14.0000	0.8546	0.8227
8107	16.0000	0.9767	0.9402
8108	15.0000	0.9156	0.8814
8109	16.0000	0.9767	0.9402
8110	14.0000	0.8546	0.8227
8111	18.0000	1.0988	1.0577
8112	16.0000	0.9767	0.9402
8113	16.0000	0.9767	0.9402
8114	17.0000	1.0377	0.9989
8115	17.0000	1.0377	0.9989
8116	18.0000	1.0988	1.0577
8117	16.0000	0.9767	0.9402
8118	13.0000	0.7936	0.7639
8119	16.0000	0.9767	0.9402
8120	16.0000	0.9767	0.9402
8121	15.0000	0.9156	0.8814
8122	16.0000	0.9767	0.9402
8123	10.0000	0.6104	0.5876
8124	13.0000	0.7936	0.7639
8125	14.0000	0.8546	0.8227
8126	14.0000	0.8546	0.8227
8127	11.0000	0.6715	0.6464
8128	13.0000	0.7936	0.7639
8129	14.0000	0.8546	0.8227
8130	14.0000	0.8546	0.8227
8131	18.0000	1.0988	1.0577
8132	18.0000	1.0988	1.0577
8133	16.0000	0.9767	0.9402
8134	16.0000	0.9767	0.9402
8135	16.0000	0.9767	0.9402
8136	12.0000	0.7325	0.7051
8137	15.0000	0.9156	0.8814
8138	18.0000	1.0988	1.0577
8139	18.0000	1.0988	1.0577
8140	17.0000	1.0377	0.9989
8141	18.0000	1.0988	1.0577
8142	16.0000	0.9767	0.9402
8143	16.0000	0.9767	0.9402
8144	16.0000	0.9767	0.9402
8145	17.0000	1.0377	0.9989
8146	16.0000	0.9767	0.9402
8147	17.0000	1.0377	0.9989
8148	15.0000	0.9156	0.8814
8149	8.0000	0.4883	0.4701
8150	13.0000	0.7936	0.7639
8151	16.0000	0.9767	0.9402
8152	18.0000	1.0988	1.0577
8153	20.0000	1.2209	1.1752
8154	16.0000	0.9767	0.9402
8155	18.0000	1.0988	1.0577
8156	18.0000	1.0988	1.0577
8157	21.0000	1.2819	1.2340
8158	9.0000	0.5494	0.5289
8159	10.0000	0.6104	0.5876
8160	11.0000	0.6715	0.6464
8161	12.0000	0.7325	0.7051
8162	17.0000	1.0377	0.9989
8163	18.0000	1.0988	1.0577
8164	17.0000	1.0377	0.9989
8165	17.0000	1.0377	0.9989
8166	14.0000	0.8546	0.8227
8167	14.0000	0.8546	0.8227
8168	16.0000	0.9767	0.9402
8169	16.0000	0.9767	0.9402
8170	14.0000	0.8546	0.8227
